"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP"
830,160,"FV",3.17809549614658,7.8414933175417,"Reg","Inside","Somerst","Norm","Twnhs","2Story",7,5,2005,2005,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"Gd","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,600,6.39693132188142,"GasA","Ex","Y","SBrkr",6.25383073465055,6.4345481239226,80,7.10906295334833,0,0,2,1,2,1,"Gd",4,0,"None","Detchd",2005,"RFn",2,480,"TA","TA","Y",-6.90775527898214,5.11199381243478,0,0,0,-6.90775527898214,7,2006,"Normal",11.9009052655216,1,0,0,0,1,1,0,1,1,0,1,0,0
831,20,"RL",4.38203913459576,9.38429376313323,"IR1","Corner","Other","Norm","1Fam","1Story",6,5,1957,1957,"Gable","HdBoard","HdBoard","BrkFace",5.95842727700577,"TA","TA","CBlock","TA","TA","No","Rec",6.94697695367342,"Unf",0,352,7.23849755928491,"GasA","TA","Y","FuseA",7.23849755928491,-6.90775527898214,0,7.23849755928491,1,0,1,1,3,1,"TA",6,2,"Gd","Attchd",1957,"RFn",2,458,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,192,0,-6.90775527898214,6,2008,"Normal",12.0197430733628,1,0,1,0,1,0,0,1,0,0,0,0,1
832,160,"FV",3.40123071443995,8.06463679023958,"Reg","Inside","Somerst","Norm","TwnhsE","2Story",7,5,2005,2005,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,600,6.39693132188142,"GasA","Ex","Y","SBrkr",6.25383073465055,6.39693132188142,80,7.09007766910908,0,0,2,1,2,1,"Gd",4,0,"None","Detchd",2005,"RFn",2,480,"TA","TA","Y",-6.90775527898214,5.11199381243478,0,0,0,-6.90775527898214,6,2006,"Normal",11.9250351224196,1,0,0,0,1,1,0,1,1,0,1,0,0
833,60,"RL",3.78421236093273,9.16408709219269,"IR1","CulDSac","CollgCr","Norm","1Fam","2Story",7,6,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.407176255755,"Gd","TA","PConc","Gd","TA","No","GLQ",6.1800187240438,"Unf",0,458,6.84694420228407,"GasA","Ex","Y","SBrkr",6.84694420228407,6.78897286911766,0,7.51152519513757,1,0,2,1,3,1,"Gd",7,1,"TA","Attchd",2003,"RFn",2,613,"TA","TA","Y",5.25750058034755,3.66358728682656,0,0,0,-6.90775527898214,1,2010,"Normal",12.3758154243367,1,0,1,0,1,1,0,1,0,1,1,0,0
834,20,"RL",4.60518018593809,9.21074039195752,"Reg","Inside","Other","Norm","1Fam","1Story",6,6,1964,1964,"Gable","HdBoard","Plywood","BrkFace",5.19296240643033,"TA","TA","CBlock","TA","TA","No","Rec",5.27811976125832,"BLQ",345,975,7.32383122583271,"GasA","TA","Y","SBrkr",7.32383122583271,-6.90775527898214,0,7.32383122583271,0,0,1,1,3,1,"TA",6,0,"None","Attchd",1964,"RFn",2,472,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,152,0,-6.90775527898214,2,2009,"Normal",12.0257490973869,1,0,1,1,1,0,0,1,0,0,0,0,1
835,20,"RL",4.31750144678076,8.97144859067795,"Reg","Inside","Other","Norm","1Fam","1Story",5,6,1961,1961,"Gable","VinylSd","VinylSd","BrkFace",4.9126622386502,"TA","TA","CBlock","TA","TA","No","Rec",6.34914073963002,"Unf",0,572,7.04228704606524,"GasA","Gd","Y","SBrkr",7.04228704606524,-6.90775527898214,0,7.04228704606524,1,0,1,0,3,1,"TA",6,0,"None","Attchd",1961,"Unf",2,456,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,9,2008,"Normal",11.849040502089,1,0,1,0,1,0,0,1,0,0,0,0,0
836,20,"RL",4.09436122874988,9.16951848162259,"Reg","Inside","Sawyer","Norm","1Fam","1Story",4,7,1950,1995,"Gable","VinylSd","HdBoard","None",-6.90775527898214,"TA","TA","CBlock","Gd","TA","No","BLQ",6.09131214451858,"Unf",0,625,6.97260718850844,"GasA","TA","Y","SBrkr",6.97260718850844,-6.90775527898214,0,6.97260718850844,0,0,2,0,2,1,"Gd",4,0,"None","Attchd",1996,"Unf",2,436,"TA","TA","Y",5.66988437125044,-6.90775527898214,0,0,0,-6.90775527898214,2,2010,"Normal",11.7597855507143,1,0,1,0,1,0,0,1,0,1,0,0,0
837,30,"RM",4.49982078137965,8.99961946411731,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,6,1948,1973,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","Rec",5.82304885405852,"Unf",0,1221,7.35180051049439,"GasA","Gd","Y","SBrkr",7.35180051049439,-6.90775527898214,0,7.35180051049439,1,0,1,0,2,1,"TA",5,0,"None","Detchd",1948,"Unf",2,812,"TA","TA","Y",-6.90775527898214,4.75359881175886,230,0,0,-6.90775527898214,6,2007,"Normal",11.941455852524,1,0,1,0,1,0,0,1,0,0,1,1,0
838,160,"RM",3.04457005563729,7.42654966763522,"Reg","Inside","BrDale","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","HdBoard","HdBoard","BrkFace",5.06260136212086,"TA","TA","CBlock","TA","TA","No","BLQ",5.79909568475896,"Unf",0,153,6.1800187240438,"GasA","TA","Y","SBrkr",6.1800187240438,6.22257825219638,0,6.89467105260419,1,0,1,1,2,1,"TA",5,0,"None","Detchd",1973,"Unf",1,264,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,11,2008,"Normal",11.5129254749702,1,0,1,0,1,1,0,1,0,0,0,0,0
839,20,"RL",4.31750144678076,9.16167530498177,"Reg","Inside","CollgCr","Norm","1Fam","1Story",5,6,1995,2006,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,1099,7.00215686432131,"GasA","Ex","Y","SBrkr",7.00215686432131,-6.90775527898214,0,7.00215686432131,0,0,1,1,3,1,"Gd",6,0,"None","Attchd",1999,"Unf",1,352,"TA","TA","Y",5.62762471080647,-6.90775527898214,0,0,0,-6.90775527898214,6,2008,"Normal",11.8775685855026,1,0,0,0,1,0,0,1,0,1,0,0,0
840,50,"RL",4.2485095276616,9.37305436744735,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",5,6,1946,1995,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",5.86363401650315,"Unf",0,416,6.64379103523016,"GasA","Ex","Y","SBrkr",6.64379103523016,6.06842790305625,0,7.09007766910908,0,0,1,0,3,1,"TA",6,0,"None","Detchd",1946,"Unf",1,240,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,5,2008,"Normal",11.7791285134077,1,0,1,0,1,1,0,1,0,0,0,0,0
841,70,"RH",-6.90775527898214,9.40549596902089,"IR1","Inside","SWISU","Norm","1Fam","2Story",6,8,1925,1950,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","BLQ",5.0498624174854,"Unf",0,516,6.51025982861728,"GasA","TA","N","SBrkr",6.69703548223362,6.51025982861728,0,7.30114848061964,0,0,2,0,4,1,"Fa",7,0,"None","Detchd",1934,"Unf",1,400,"TA","TA","P",-6.90775527898214,-6.90775527898214,254,0,0,-6.90775527898214,3,2008,"Normal",11.8493977087343,1,0,1,0,1,1,0,0,0,0,0,1,0
842,70,"RM",4.09436122874988,9.25339995722207,"Reg","Inside","OldTown","Norm","1Fam","2Story",5,8,1904,2002,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","PConc","TA","TA","No","Unf",-6.90775527898214,"Unf",0,650,6.47697390135004,"GasA","Gd","Y","SBrkr",6.86484882181165,6.36475247802083,0,7.33888878361125,0,0,2,0,3,1,"Gd",8,1,"Po","Detchd",1983,"Unf",2,686,"Gd","TA","P",4.2485095276616,4.35672164712023,68,0,0,-6.90775527898214,6,2008,"Normal",11.967180743597,1,0,0,0,1,1,0,1,0,1,1,1,0
843,80,"RL",4.40673144231184,9.10719972392141,"Reg","Inside","Other","Norm","1Fam","SLvl",6,7,1966,1966,"Gable","HdBoard","HdBoard","BrkFace",5.20949161730737,"TA","TA","CBlock","TA","TA","Gd","Rec",5.74300639293255,"ALQ",539,276,7.02731540135083,"GasA","TA","Y","SBrkr",7.06047722436853,-6.90775527898214,0,7.06047722436853,1,0,1,1,3,1,"TA",6,0,"None","Attchd",1966,"RFn",2,490,"Gd","Gd","Y",-6.90775527898214,4.85982015626961,0,0,0,-6.90775527898214,5,2008,"Normal",12.0719696667242,1,0,1,1,1,0,0,1,0,0,1,0,0
844,90,"RL",4.38203913459576,8.98719694566197,"Reg","Corner","Other","Artery","Duplex","1Story",5,4,1961,1961,"Gable","BrkFace","BrkFace","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,1800,7.49554249943966,"GasA","Ex","N","SBrkr",7.49554249943966,-6.90775527898214,0,7.49554249943966,0,0,2,0,6,2,"TA",10,0,"None","None",0,"None",0,0,"None","None","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,7,2007,"Normal",11.8565151764525,0,0,0,0,1,0,0,1,0,0,0,0,0
845,50,"RM",4.60518018593809,9.44659764139353,"IR1","Inside","OldTown","Artery","1Fam","1.5Fin",5,8,1915,1950,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","Mn","Unf",-6.90775527898214,"Unf",0,876,6.77536723248825,"GasA","Gd","Y","SBrkr",6.77536723248825,6.29157099140846,0,7.2555919804681,0,0,1,1,4,1,"TA",7,1,"Gd","Detchd",1949,"Unf",3,720,"TA","TA","Y",6.03548382486639,-6.90775527898214,194,0,0,-6.90775527898214,6,2008,"Normal",11.9440583263247,1,0,0,0,1,1,0,1,0,1,0,1,0
846,85,"RL",-6.90775527898214,9.71998535906489,"IR1","CulDSac","Sawyer","RRAe","1Fam","SFoyer",5,5,1975,1981,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","CBlock","Gd","TA","Gd","ALQ",7.23705974554894,"Unf",0,0,7.23705974554894,"GasA","TA","Y","SBrkr",7.43897218028517,-6.90775527898214,0,7.43897218028517,1,0,2,0,3,1,"TA",6,2,"TA","Basment",1975,"Fin",2,611,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,1,2007,"Normal",12.0494188413328,1,0,1,0,1,0,0,0,0,0,0,0,0
847,60,"RL",4.31750144678076,9.1395960747811,"Reg","Inside","SawyerW","Norm","1Fam","2Story",7,5,1993,1993,"Gable","HdBoard","HdBoard","BrkFace",4.91998822507156,"Gd","TA","PConc","Gd","TA","No","ALQ",6.24027779448661,"Unf",0,227,6.60665153754865,"GasA","Ex","Y","SBrkr",6.91373834469498,6.64509226989492,0,7.48155626528964,1,0,2,1,3,1,"Gd",7,1,"TA","Attchd",1993,"Unf",2,425,"TA","TA","Y",5.45532538885284,4.27668000780849,192,0,0,-6.90775527898214,7,2009,"Normal",12.2690474493864,1,0,1,0,1,1,0,1,0,1,1,1,0
848,20,"RL",3.58354671584809,9.65007813844698,"IR1","CulDSac","CollgCr","Norm","1Fam","1Story",5,6,1972,1972,"Gable","HdBoard","Plywood","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","Av","BLQ",6.13122866339382,"Unf",0,404,6.76157392621079,"GasA","Ex","Y","SBrkr",6.76157392621079,-6.90775527898214,0,6.76157392621079,1,0,1,0,3,1,"TA",5,1,"Fa","Attchd",1972,"Unf",1,338,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,8,2009,"Normal",11.8018567643131,1,0,1,0,1,0,0,1,0,0,0,0,0
849,50,"RL",4.31750144678076,10.7276630174323,"IR2","Inside","ClearCr","Norm","1Fam","1.5Fin",6,8,1908,1997,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"TA","TA","BrkTil","TA","TA","No","Unf",-6.90775527898214,"Unf",0,907,6.81014355265036,"GasA","TA","Y","SBrkr",7.17549047873487,6.95749832235128,0,7.76556950518544,0,0,3,0,5,1,"TA",10,1,"Gd","Detchd",1908,"Unf",2,360,"Fa","TA","Y",6.18621068151155,3.68890445380144,0,175,0,-6.90775527898214,9,2008,"Normal",12.3883942064908,1,0,0,0,1,1,0,1,0,1,1,0,1
850,80,"RL",4.38203913459576,9.16951848162259,"Reg","FR2","Veenker","Feedr","1Fam","SLvl",6,7,1976,1994,"Hip","Plywood","Plywood","BrkFace",5.88610680922408,"Gd","Gd","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,528,6.26909817764386,"GasA","Ex","Y","SBrkr",6.99759689705829,6.63463467192127,0,7.52564051412495,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1976,"RFn",2,512,"TA","TA","Y",4.72739666823071,4.60518018593809,0,0,0,-6.90775527898214,8,2007,"Normal",12.1388639011843,1,0,0,0,1,1,0,1,0,1,1,0,0
851,120,"RM",3.58354671584809,8.3972831202228,"Reg","Inside","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",5.1358043193859,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.49072505195204,"Unf",0,189,6.74288181503649,"GasA","Ex","Y","SBrkr",6.74288181503649,-6.90775527898214,0,6.74288181503649,1,0,1,0,1,1,"Gd",3,0,"None","Attchd",2003,"Fin",2,420,"TA","TA","Y",4.94164956544094,-6.90775527898214,0,0,0,-6.90775527898214,11,2007,"Normal",11.7867621382045,1,0,1,0,1,0,0,1,0,1,0,0,0
852,120,"RL",-6.90775527898214,8.06965561977723,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",8,5,2003,2003,"Gable","VinylSd","VinylSd","BrkFace",3.68890445380144,"Gd","TA","PConc","Gd","TA","Gd","Unf",-6.90775527898214,"Unf",0,1273,7.14913238410305,"GasA","Ex","Y","SBrkr",7.28344891556958,-6.90775527898214,0,7.28344891556958,0,0,2,0,2,1,"Gd",7,1,"TA","Attchd",2003,"Fin",2,400,"TA","TA","Y",4.96285162324245,2.99578227230403,0,0,0,-6.90775527898214,5,2006,"Normal",12.278393311761,1,0,0,0,1,0,0,0,0,1,1,0,0
853,75,"RL",3.97031078129865,8.87178610944244,"Reg","Inside","Crawfor","Norm","1Fam","2.5Unf",7,5,1941,1950,"Gable","MetalSd","MetalSd","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","Rec",5.89715661488571,"Unf",0,554,6.82219847994452,"GasA","Gd","Y","SBrkr",6.82219847994452,6.59030242182212,0,7.40610398877025,0,0,2,0,4,1,"TA",7,2,"Gd","Detchd",1941,"Unf",1,240,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,126,0,-6.90775527898214,8,2007,"Normal",12.0076217129039,1,0,1,0,1,1,0,1,0,0,0,0,1
854,80,"RL",-6.90775527898214,9.40054750572292,"IR1","Corner","Other","Norm","1Fam","SLvl",6,6,1964,1964,"Gable","MetalSd","HdBoard","BrkFace",4.74494082397762,"TA","Gd","CBlock","TA","TA","Gd","Rec",6.33505602454613,"Unf",0,563,7.02731540135083,"GasA","TA","Y","SBrkr",7.27586529258782,-6.90775527898214,0,7.27586529258782,0,0,1,1,3,1,"TA",7,1,"Fa","Attchd",1964,"RFn",2,645,"TA","TA","Y",5.19296240643033,-6.90775527898214,0,0,0,-6.90775527898214,8,2009,"Normal",11.9703503183382,1,0,1,0,1,0,0,0,0,1,0,0,0
855,20,"RL",4.62498261715778,9.79367274233249,"Reg","Inside","Sawyer","Norm","1Fam","1Story",5,4,1955,1974,"Hip","Wd Sdng","Plywood","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","Mn","ALQ",5.7235883699209,"Rec",1085,372,7.47477274961268,"GasA","TA","Y","SBrkr",7.48380724977922,-6.90775527898214,0,7.48380724977922,1,0,1,1,3,1,"TA",6,1,"Gd","Attchd",1955,"Unf",2,454,"TA","TA","Y",-6.90775527898214,6.03548382486639,0,312,0,-6.90775527898214,7,2006,"Abnorml",12.0435537219148,1,0,1,1,1,0,0,1,0,0,1,0,1
856,20,"RL",-6.90775527898214,8.83884195842186,"IR1","Corner","Sawyer","Norm","1Fam","1Story",5,8,1962,2010,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","Gd","CBlock","TA","TA","No","ALQ",6.49072505195204,"Unf",0,381,6.94697695367342,"GasA","Ex","Y","SBrkr",6.94697695367342,-6.90775527898214,0,6.94697695367342,1,0,1,1,3,1,"TA",6,0,"None","Detchd",1962,"Unf",1,260,"TA","TA","Y",-6.90775527898214,4.64440051447976,0,0,0,-6.90775527898214,4,2010,"Normal",11.7519423733147,1,0,1,0,1,0,0,0,0,0,1,0,0
857,80,"RL",-6.90775527898214,9.30291964442698,"IR1","Inside","CollgCr","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","Plywood","HdBoard","None",-6.90775527898214,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",6.22456040947142,"LwQ",435,0,6.84588093909327,"GasA","TA","Y","SBrkr",6.93342400038911,-6.90775527898214,0,6.93342400038911,1,0,1,0,3,1,"TA",5,0,"None","Detchd",1981,"Unf",2,576,"TA","Fa","Y",-6.90775527898214,-6.90775527898214,34,0,0,-6.90775527898214,10,2008,"Normal",11.8981878725636,1,0,1,1,1,0,0,0,0,0,0,1,0
858,60,"RL",4.17440265439268,9.00270113027485,"Reg","Inside","Gilbert","Norm","1Fam","2Story",6,5,1994,1995,"Gable","HdBoard","HdBoard","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,702,6.55393482852622,"GasA","Gd","Y","SBrkr",6.55393482852622,6.65801232956697,0,7.30047348948702,0,0,2,1,3,1,"TA",6,1,"TA","Attchd",1994,"Fin",2,343,"TA","TA","Y",-6.90775527898214,3.58354671584809,0,0,0,-6.90775527898214,3,2009,"Normal",12.0668105839438,1,0,0,0,1,1,0,1,0,0,1,0,0
859,20,"RL",4.38203913459576,9.2495611812833,"Reg","Inside","NWAmes","Norm","1Fam","1Story",7,5,1976,1976,"Gable","HdBoard","HdBoard","BrkFace",5.24175230605094,"TA","TA","CBlock","Gd","TA","No","Unf",-6.90775527898214,"Unf",0,1090,6.99393389265396,"GasA","TA","Y","SBrkr",7.22256674874891,-6.90775527898214,0,7.22256674874891,0,0,2,0,3,1,"TA",6,1,"TA","Attchd",1976,"RFn",2,479,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,6,2009,"Family",11.9316358064074,1,0,0,0,1,0,0,1,0,0,0,0,0
860,60,"RL",-6.90775527898214,9.30828353697619,"IR1","Corner","NWAmes","PosA","1Fam","2Story",6,7,1968,1984,"Gable","HdBoard","HdBoard","BrkFace",5.39363209179658,"TA","TA","CBlock","TA","TA","Mn","BLQ",6.42810688819218,"Unf",0,435,6.96034867786746,"GasA","TA","Y","SBrkr",7.32118921811492,7.04053726587231,0,7.88382359168183,1,0,2,1,4,1,"Gd",9,1,"Gd","Attchd",1968,"Unf",2,619,"TA","TA","Y",-6.90775527898214,4.17440265439268,0,222,0,-6.90775527898214,8,2006,"Normal",12.4292162008444,1,0,1,0,1,1,0,0,0,0,1,0,1
861,50,"RL",4.00735136688537,8.94141475886263,"Reg","Corner","Crawfor","Norm","1Fam","1.5Fin",7,8,1918,1998,"Gable","Wd Sdng","Wd Sdng","None",-6.90775527898214,"Gd","TA","BrkTil","TA","TA","No","Unf",-6.90775527898214,"Unf",0,912,6.81564108656496,"GasA","Gd","Y","SBrkr",6.81564108656496,6.24222521097856,0,7.26262930223627,0,0,1,1,3,1,"Gd",7,1,"Gd","Detchd",1925,"Unf",1,216,"TA","TA","Y",-6.90775527898214,5.48064308999998,0,0,0,-6.90775527898214,6,2007,"Normal",12.1545161638803,1,0,0,0,1,1,0,1,0,0,1,0,0
862,190,"RL",4.31750144678076,9.36091331647706,"Reg","Inside","Sawyer","Norm","2fmCon","1Story",5,4,1965,1965,"Hip","Plywood","HdBoard","None",-6.90775527898214,"TA","TA","PConc","TA","TA","Mn","BLQ",6.73459284903288,"Unf",0,198,6.94601495356267,"GasA","Ex","Y","SBrkr",6.94601495356267,-6.90775527898214,0,6.94601495356267,1,0,1,1,3,1,"TA",6,0,"None","Attchd",1965,"Unf",2,504,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,4,2010,"Normal",11.7867621382045,1,0,1,0,1,0,0,1,0,0,0,0,0
863,20,"RL",4.39446150027524,9.17699049568586,"Reg","Corner","SawyerW","Norm","1Fam","1Story",6,5,1984,1985,"Hip","HdBoard","Plywood","None",-6.90775527898214,"TA","TA","PConc","Gd","TA","No","GLQ",5.82304885405852,"Unf",0,702,6.94697695367342,"GasA","TA","Y","SBrkr",7.00033537185184,-6.90775527898214,0,7.00033537185184,0,0,2,0,3,1,"TA",6,0,"None","Attchd",1986,"Unf",2,480,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,5,2010,"Normal",11.9316358064074,1,0,1,0,1,0,0,1,0,0,0,0,0
864,20,"RL",4.2485095276616,8.97853453617082,"Reg","Inside","Other","Norm","1Fam","1Story",5,5,1959,1959,"Hip","BrkFace","Plywood","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","BLQ",7.04577744795927,"Unf",0,0,7.04577744795927,"GasA","TA","Y","SBrkr",7.04577744795927,-6.90775527898214,0,7.04577744795927,1,0,1,0,3,1,"TA",6,0,"None","Attchd",1959,"Unf",1,672,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,7,2009,"Normal",11.7943379319556,1,0,1,0,1,0,0,1,0,0,0,0,0
865,20,"FV",4.27668000780849,9.06415797753884,"Reg","Inside","Somerst","Norm","1Fam","1Story",7,5,2007,2008,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"Gd","TA","PConc","Ex","TA","No","Unf",-6.90775527898214,"Unf",0,1372,7.22402553714854,"GasA","Ex","Y","SBrkr",7.22402553714854,-6.90775527898214,0,7.22402553714854,0,0,2,0,3,1,"Gd",6,0,"None","Attchd",2008,"Fin",2,529,"TA","TA","Y",-6.90775527898214,4.94164956544094,0,0,0,-6.90775527898214,5,2008,"Partial",12.4315335137903,1,0,0,0,1,0,0,1,0,0,1,0,0
866,20,"RL",-6.90775527898214,9.07680909363737,"IR1","Inside","Other","Norm","1Fam","1Story",5,6,1970,1970,"Gable","MetalSd","MetalSd","BrkFace",4.3307464980945,"TA","TA","CBlock","TA","TA","No","BLQ",6.719014362114,"Unf",0,174,6.9097542796483,"GasA","TA","Y","SBrkr",6.9097542796483,-6.90775527898214,0,6.9097542796483,1,0,1,0,3,1,"TA",5,0,"None","Detchd",1973,"Unf",2,902,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,8,2009,"Normal",11.9083402439589,1,0,1,0,1,0,0,0,0,0,0,0,0
867,20,"RL",4.20470754465272,9.27387848662401,"IR1","Inside","Timber","Norm","1Fam","1Story",8,5,2006,2007,"Gable","VinylSd","VinylSd","Stone",5.61313175601645,"Gd","TA","PConc","Gd","TA","Av","Unf",-6.90775527898214,"Unf",0,1638,7.40123187491344,"GasA","Ex","Y","SBrkr",7.40610398877025,-6.90775527898214,0,7.40610398877025,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",2007,"RFn",3,870,"TA","TA","Y",5.25750058034755,4.38203913459576,0,0,0,-6.90775527898214,11,2007,"Partial",12.4248064923734,1,0,0,0,1,0,0,1,0,1,1,0,0
868,20,"RL",4.44266302112699,8.84937064722658,"Reg","Corner","Sawyer","Feedr","1Fam","1Story",4,5,1961,1961,"Gable","VinylSd","VinylSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","ALQ",6.83733388764639,"Unf",0,108,6.94697695367342,"GasA","TA","Y","SBrkr",7.02108485714588,-6.90775527898214,0,7.02108485714588,1,0,1,1,3,1,"Fa",5,0,"None","Attchd",1961,"RFn",2,544,"TA","TA","Y",5.1239699317665,-6.90775527898214,0,0,0,5.99146704710486,5,2007,"Normal",11.7675676910957,1,1,1,0,1,0,0,1,0,1,0,0,0
869,60,"RL",-6.90775527898214,9.59981165807149,"IR2","Corner","Gilbert","Feedr","1Fam","2Story",5,6,1948,1950,"Gable","Plywood","Plywood","None",-6.90775527898214,"TA","TA","Slab","None","None","None","None",-6.90775527898214,"None",0,0,-6.90775527898214,"GasA","Gd","Y","SBrkr",7.34407349698527,6.57925260089802,53,7.74932289569475,0,0,2,0,2,1,"TA",7,1,"TA","Attchd",1979,"Unf",2,672,"TA","TA","P",4.78750007608066,4.96982024399633,0,0,0,-6.90775527898214,5,2006,"Normal",12.0376539998224,1,0,0,0,0,1,0,0,1,1,1,0,0
870,60,"RL",4.38203913459576,9.20412117278613,"Reg","Inside","SawyerW","Norm","1Fam","2Story",7,5,1993,1994,"Gable","MetalSd","MetalSd","BrkFace",5.50533560096475,"Gd","TA","PConc","Gd","TA","No","GLQ",6.6200745398628,"Unf",0,300,6.95654639553207,"GasA","Ex","Y","SBrkr",6.96791014342103,6.78784610970466,0,7.57507221259106,1,0,2,1,3,1,"Gd",8,1,"TA","Attchd",1993,"Fin",2,574,"TA","TA","Y",5.0498624174854,4.49982078137965,0,0,0,-6.90775527898214,6,2010,"Normal",12.371587088245,1,0,1,0,1,1,0,1,0,1,1,0,0
871,20,"RL",4.09436122874988,8.79482507952966,"Reg","Inside","Other","PosN","1Fam","1Story",5,5,1962,1962,"Hip","MetalSd","MetalSd","None",-6.90775527898214,"TA","TA","CBlock","TA","TA","No","Unf",-6.90775527898214,"Unf",0,894,6.79570689374112,"GasA","Gd","N","SBrkr",6.79570689374112,-6.90775527898214,0,6.79570689374112,0,0,1,0,2,1,"TA",5,0,"None","Detchd",1962,"Unf",1,308,"TA","TA","Y",-6.90775527898214,-6.90775527898214,0,0,0,-6.90775527898214,8,2009,"Normal",11.6036798373711,1,0,0,0,1,0,0,1,0,0,0,0,0
